STR-CODE,id,SUBURB,BOX-CODE,AREA
,10097,MALENGE,3267,HOWICK
,10098,MALEPELEPE,5170,TSOLO
,100,ALBERT LUTHULI,9323,BLOEMFONTEIN
,10100,MALITSHEGO,1360,ACORNHOEK
,10105,MALOPE RPA,496,NORTH WEST
,10108,MALUNGANA,1360,ACORNHOEK
,10128,MAMABALA-DITLOU,896,TRICHARDTSDAL
,10129,MAMADI,962,-
,10130,MAMADILA,705,POLOKWANE
,10133,MAMAOLA,745,CHUENESPOORT
,10134,MAMAOLO,801,POLOKWANE
,10136,MAMBEDWINI,4470,MAPUMULO
,1016,BENORYN,1504,BENONI
,10235,MAMOGALESKRAAL,265,BRITS
,10236,MAMOGALIESKRAAL,265,BRITS
,10237,MAMPE,8301,KIMBERLEY
,10238,MAMPE 1,8301,KIMBERLEY
,10239,MAMPE 2,8301,KIMBERLEY
,10242,MANAMAKGOTHENG,351,SWARTKLIP
,10244,MANANGA,1354,SKUKUZA
,10245,MANCAM,5080,MQANDULI
,10246,MANCINZA,4035,MARBLE RAY
,10249,MANDELA,9585,PARYS
,10250,MANDELA,1519,DAVEYTON
,10252,MANDELA PARK,9870,WITSIESHOEK
,10253,MANDELAPARK,9870,WITSIESHOEK
,10254,MANDELA PARK,9430,VIRGINIA
,10255,MANDELAPARK,9430,VIRGINIA
,1026,BEREA ROAD,4007,DURBAN
,10273,MANDELA SLOVO,5110,MTHATHA
,10275,MANDELA SQUARE,6850,WORCESTER
,10278,MANDELA SQUATER CAMP,2210,DELMAS
,1027,BEREAWEG,4007,DURBAN
,10280,MANDELA VILLAGE,112,PRETORIA
,10287,MANDILENI,5089,MOUNT FRERE
,10288,MANDLANKALA,3887,ESIKHAWINI
,10289,MANDOR,170,SILVERTON
,10294,MANGANENG,1127,SEKHUKHUNE
,10296,MANGENI,3135,NQUTU
,10297,MANGEZI,3886,KWADLANGEZWA
,10299,MANGOLOANENG,4790,MOUNT FLETCHER
,10304,MANLEY FLATS,6145,GRAHAMSTOWN
,10306,MANNY'S,9486,WELKOM
,10307,MANOGE,1071,MIDDELBURG
,10308,MANOKWANE,8561,-
,1030,BEREAVILLE,7232,CALEDON
,10313,MANQUZU,4810,FLAGSTAFF
,10314,MANTEKU,4820,LUSIKISIKI
,10315,MANTHATA,788,SUPERBIA
,10316,MANTHESTAD,8585,TAUNG STATION
,10317,MANTHINTA,4256,-
,10318,MANTSHO,396,MOGWASE
,10319,MANUBI,4960,BUTTERWORTH
,10321,MANYAMA,753,POLOKWANE
,10322,MANYANANI,7794,KHAYELITSHA
,10323,MANYAVU,3680,CATO RIDGE
,10324,MANYEDING,8482,MOTHIBISTAT
,10325,MANYELETI,1362,HLUVUKANI
,10327,MANZANA,3019,-
,10328,MANZANA,5050,ENGCOBO
,10329,MANZENGWENYA,3985,JOZINI
,10330,MANZI,5080,MQANDULI
,10331,MANZIBOMVU,3974,MBAZWANA
,10333,MANZIMAHLE,5455,CALA
,10341,MAOLOGANE,366,RUSTENBURG
,10342,MAPAPUTLE,397,MOGWASE
,10359,MAPHALLE,827,MOLOTOTSI
,10363,MAPHOITSILE,8575,MAGOGONG
,10364,MAPHOPHOMA,3950,NONGOMA
,10370,MAPONTO,823,POLOKWANE
,10374,MAPUMULO,4470,STANGER
,10375,MAQHIKIZANA,4126,DOONSIDE
,10376,MAQONGQO,3199,-
,10377,MAQWAKAZI,3815,ESHOWE
,10388,MARAKONG,9868,PHUTHADITJHABA
,10389,MARAPALLO,378,RUSTENBURG
,10390,MARAPALLO,2862,POTCHEFSTROOM
,10396,MARAPYANE,431,SKILPADFONTEIN
,10397,MARASHU,4810,FLAGSTAFF
,10403,MARBURG EXT 13,4240,PORT SHEPSTONE
,10404,MARBURG UIT 13,4240,PORT SHEPSTONE
,10405,MARBURG EXT 14,4240,PORT SHEPSTONE
,10406,MARBURG UIT 14,4240,PORT SHEPSTONE
,10407,MARBURG EXT 18,4240,PORT SHEPSTONE
,10408,MARBURG UIT 18,4240,PORT SHEPSTONE
,10409,MARBURG EXT 22,4240,PORT SHEPSTONE
,10410,MARBURG UIT 22,4240,PORT SHEPSTONE
,10411,MARBURG EXT 3,4240,PORT SHEPSTONE
,10412,MARBURG UIT 3,4240,PORT SHEPSTONE
,10413,MARBURG EXT 6,4240,PORT SHEPSTONE
,10414,MARBURG UIT 6,4240,PORT SHEPSTONE
,10415,MARBURG TOWN BOARD MCP,4240,PORT SHEPSTONE
,10416,MARCEL,6191,KENTON ON SEA
,10417,MARCELLE,6191,KENTON ON SEA
,10418,MARCHAND,8873,KAKAMAS
,10419,MARCONI BEAM,7447,MILNERTON
,10420,MARCONIBEAM,7447,MILNERTON
,10421,MARE,1059,NEBO
,10422,MAREETSANE,2715,-
,10423,MAREETZANE,2715,-
,10426,MARGATE RETIREMENT VILLAGE,4280,MARGATE
,10427,MARGATE AFTREEDORP,4280,MARGATE
,10435,MARIANNHILL INDUSTRIAL,3610,PINETOWN
,10436,MARIANNHILL INDUSTRIEEL,3610,PINETOWN
,10437,MARIANNHILL MONASTERY,3624,PINETOWN
,10438,MARIANNHILL KLOOSTER,3624,PINETOWN
,10441,MARIBANA,778,SUPERBIA
,10444,MARIEVLEI,1554,BRAKPAN
,10445,MARIEVLEI EXT 10,1554,BRAKPAN
,10446,MARIEVLEI UIT 10,1554,BRAKPAN
,10447,MARIEVLEI EXT 20,1554,BRAKPAN
,10448,MARIEVLEI UIT 20,1554,BRAKPAN
,10449,MARIEVLEI EXT 3,1554,BRAKPAN
,10450,MARIEVLEI UIT 3,1554,BRAKPAN
,10467,MARINA BEACH,4281,MARGATE
,10476,MARISHANE,1064,GROBLERSDAL
,10478,MARITE,1284,BUSHBUCKRIDGE
,10479,MARKEN,605,POTGIETERSRUS
,10480,MARKET SQUARE,6141,GRAHAMSTOWN
,10481,MARKPLEIN,6141,GRAHAMSTOWN
,10513,MARLOTH PARK,1321,MALELANE
,10514,MARLOTHPARK,1321,MALELANE
,10515,MARNITZ,620,POTGIETERSRUS
,10516,MAROBENG,9790,THABA NCHU
,10517,MAROBOGO,461,
,10518,MAROELA,487,THABAZIMBI
,10537,MAROMENI,3610,PINETOWN
,10543,MARTINDALE,6146,GRAHAMSTOWN
,10546,MARULAKOLOLO,636,POTGIETERSRUS
,10554,MASAKANE,9742,JAMESTOWN
,10555,MASAKENG,2623,-
,10561,MASALENG,9869,WITSIESHOEK
,10562,MASAMANE,2757,-
,10563,MASECHABA,9877,WITSIESHOEK
,10564,MASEKE,1396,PHALABORWA
,10565,MASEMOLA,1060,GROBLERSDAL
,10567,MASHAMAITE,822,POLOKWANE
,1056,BERGNEK,707,POLOKWANE
,10573,MASHINGA,3855,NKANDLA
,10574,MASHISHIMALE,1395,PHALABORWA
,10576,MASHITE,785,MPHAHLELE
,10577,MASHOBOHLENG,821,POLOKWANE
,10579,MASIBAMBANE,5460,ELLIOT
,10580,MASIBEKELA,1342,KOMATIPOORT
,10583,MASINCEDANE,5133,-
,10585,MASINYASANA,7070,VICTORIA WEST
,10595,MASOHENG,1821,LENASIA
,10598,MASONTI,5090,MOUNT FRERE
,10599,MASSONDALE,2951,MADADENI
,10600,MASUNDWINI,3808,-
,10601,MASUTLHE,2767,MAFIKENG
,10602,MASWANENG,479,MARBLE HALL
,10603,MASWAZINI,3226,ELANDSKOP
,10604,MATAFFIN,1205,NELSPRUIT
,10606,MATAMELA,8,-
,10610,MATCO,2275,KRIEL
,10611,MATHABATHA,733,POLOKWANE
,10615,MATIBIDI,1274,GRASKOP
,10617,MATIELAND,7602,STELLENBOSCH
,10618,MATIMATOLO,3250,GREYTOWN
,10619,MATIWANE,3370,LADYSMITH
,10620,MATJEKA,820,POLOKWANE
,10621,MATJHIRINI,475,SIYABUSWA
,10622,MATJIES RIVER,6634,OUDTSHOORN
,10623,MATJIESRIVIER,6634,OUDTSHOORN
,10624,MATJIESFONTEIN,6901,LAINGSBURG
,10626,MATLAKENG,9869,WITSIESHOEK
,10627,MATLALANE,642,REBONE
,10628,MATLAMETLO,367,RUSTENBURG
,10629,MATLAPANENG,8605,TAUNG STATION
,10630,MATLOSANE,2575,KLERKSDORP
,10631,MATOMBE,4820,LUSIKISIKI
,10632,MATONANA,5100,MTHATHA
,10635,MATSHEKHENG,9869,WITSIESHOEK
,10636,MATSHELAPATA,764,BOYNE
,10637,MATSHELAPATA SECTION,193,HEBRON
,10638,MATSHELAPATA SEKSIE,193,HEBRON
,10639,MATSHENG,8594,TAUNG STATION
,10640,MATSHETSHA,4810,FLAGSTAFF
,10642,MATSHONA,5130,TABANKULU
,10643,MATSIKENG,9869,WITSIESHOEK
,10646,MATYENI,5090,MOUNT FRERE
,10647,MATZOTSHWENI,5400,TSOMO
,10648,MAUBANE,412,MPHE-BATHO
,10649,MAUERSNEK,9745,LADYBRAND
,10650,MAULUMA VILLAGE,992,MUNGOMANI
,10651,MAUMONG,285,MARIKANA
,10654,MAVAMBE,998,MALAMULELE
,10655,MAVELEBAYI,9768,MAVELEBAYI
,10657,MAVUSO,5706,ALICE
,10659,MAWK,3112,-
,10660,MAXAKENI,1283,BUSHBUCKRIDGE
,10661,MAXEGWENI,5090,MOUNT FRERE
,10663,MAYATS,3640,KLOOF
,10671,MAYE,3950,NONGOMA
,10693,MAYTIME CENTRE,3624,PINETOWN
,10696,MAZENZELE,2624,ORKNEY
,10697,MAZEPPA BAY,4960,BUTTERWORTH
,10698,MAZIBUKO HOSTEL,1435,KATLEHONG
,10699,MAZOLWANDLE,1344,KOMATIPOORT
,10700,MBABANE,3080,DANNHAUSER
,10701,MBABAZANE,3214,PIETERMARITZBURG
,10703,MBALISWENI,5180,QUMBU
,10704,MBAMBISO,1335,SHONGWE MISSION
,10705,MBANGCOLO,5000,IDUTYWA
,10706,MBANGO VALLEY,4240,PORT SHEPSTONE
,10707,MBANGWANE,1355,NELSPRUIT
,10708,MBAZWANA,3974,MKUZE
,10709,MBEKA,3232,-
,10711,MBHETANA,899,POLOKWANE
,10713,MBITANE,4470,MAPUMULO
,10714,MBIYO,3222,-
,10715,MBIZANA,5687,-
,10716,MBOKAZI,4820,LUSIKISIKI
,10717,MBOKOTA,917,LOUIS TRICHARDT
,10718,MBOKOTWANA,4960,BUTTERWORTH
,10720,MBOLOMPENI,5664,MBOLOMPENI
,10721,MBOLOMPO,5100,MTHATHA
,1073,BERGSIG EXT 9,1442,HEIDELBERG
,10745,MBONDA,5090,MOUNT FRERE
,10746,MBOTYI,4820,LUSIKISIKI
,10747,MBOZAMO,4310,INANDA
,10748,MBOZISA,5100,MTHATHA
,10749,MBULUKWEZA,5400,TSOMO
,1074,BERGSIG UIT 9,1442,HEIDELBERG
,10750,MBULWANE,3250,GREYTOWN
,10751,MBULWINI,4454,STANGER
,10758,MBUTU,4820,LUSIKISIKI
,10760,MCETHENI,4810,FLAGSTAFF
,10761,MCGREGOR,6708,WORCESTER
,10764,MCOSELA,4254,-
,10767,MDANISHINI,3310,ESTCOURT
,1076,BERGVILLE,3350,MONT AUX SOURCES
,10770,MDASHA,4216,-
,10772,MDC,7800,-
,10773,MDEDELWA,5180,QUMBU
,10774,MDENI,5183,QUMBU
,10776,MDLAZI,5090,MOUNT FRERE
,10777,MDLOKOHLO,4342,NDWEDWE
,10778,MDUTJANA POST OFFICE,518,NORTH WEST
,10779,MDUTJANA POSKANTOOR,518,NORTH WEST
,10780,MDWAKA,5080,MQANDULI
,10781,MDWEBU,3310,ESTCOURT
,10783,MEADOWDALE,1614,EDENVALE
,10839,MEADOWVALE,1614,EDENVALE
,10841,MEDUNSA,204,PRETORIA
,10845,MEERLUS,1090,WITBANK
,10847,MEGA CITY,4047,DANNHAUSER
,10848,MEGAWATT PARK,2157,JOHANNESBURG
,10849,MEHLOMANE,3934,NONGOMA
,10850,MEHLOMNYAMA,4246,PORT SHEPSTONE
,10856,MELK RIVER,541,POTGIETERSRUS
,10857,MELKRIVIER,541,POTGIETERSRUS
,10860,MELKHOUTFONTEIN,6676,STILL BAY
,10861,MELLOWWOOD,4990,NQAMAKWE
,10872,MELON,6365,PORT ELIZABETH
,10873,MELROSE ARCH,2076,JOHANNESBURG
,1087,BERTHING TERMINAL,4139,BLUFF
,10881,MELTONWOLD,7071,VICTORIA WEST
,10883,MELVILLE,4240,PORT SHEPSTONE
,10887,MENDU,5100,MTHATHA
,10888,MENDU,3879,EMPANGENI
,1088,BERTIEVALE,4743,QUEEN'S MERCY
,10897,MENTE,5000,IDUTYWA
,10900,MERAFE,1823,LENASIA
,10902,MERCURY DRIVE,4240,PORT SHEPSTONE
,10904,MEREBANK CENTRAL,4104,DURBAN
,10935,MERLEWOOD,4240,PORT SHEPSTONE
,10940,MERROW DOWN,2021,JOHANNESBURG
,10943,MERWEVILLE,6940,BEAUFORT WEST
,1094,BESTAR HOMES,1519,DAVEYTON
,10951,METSIMAHOLO,1995,ORANJEVILLE
,10952,METSIMATSHO,9873,DIKGAKENG
,10953,MEVAMHLOPHE,3880,EMPANGENI
,1097,BESTERS,3371,LADYSMITH
,10990,MFEKAYI,3960,HLUHLUWE
,10991,MFOLOZI,3925,MTUBATUBA
,10992,MFULA,5404,TSOMO
,11006,MFUME,4160,AMANZIMTOTI
,11007,MFUNDENI,5120,PORT ST JOHNS
,11015,MGEZA,3935,MTUBATUBA
,11016,MGODI,3227,IMPENDLE
,11017,MGODINI,4810,FLAGSTAFF
,11018,MGOJWENI,4827,MGOJWENI
,11019,MGUBO,5100,MTHATHA
,11020,MGWALANA,5050,ENGCOBO
,11022,MGWENYANA,5120,PORT ST JOHNS
,11024,MHLABA-CROSS,878,LETABA
,11025,MHLABAMNYAMA,5186,QUMBU
,11026,MHLABOBOMVU,4820,LUSIKISIKI
,11028,MHLAKULO,5116,MTHATHA
,11029,MHLATUZANA,3814,ESHOWE
,11030,MHLATUZE,3890,
,11052,MHUBHENI,3310,ESTCOURT
,11054,MICA,1382,HOEDSPRUIT
,11055,MICHAELANGELO,2172,SANDTON
,11058,MID ILLOVO,3750,-
,11076,MIDDELBURG NORTH,1079,MIDDELBURG
,11077,MIDDELBURG-NOORD,1079,MIDDELBURG
,11080,MIDDELPOS,8193,CALVINIA
,11085,MIDDLEPUNT,9364,BLOEMFONTEIN
,11086,MIDDELPUNT,9364,BLOEMFONTEIN
,11087,MIDDLETON,5810,MIDDLETON
,11096,MIDMALL,1089,NORTH WEST
,11124,MIGA,2756,-
,11125,MIGDOL,2775,SCHWEIZER-RENEKE
,11127,MIKPUNT,7553,MALMESBURY
,11129,MILBANK,3624,PINETOWN
,11138,MILL STREET,8010,CAPE TOWN
,11139,MEULSTRAAT,8010,CAPE TOWN
,11141,MILLER,6447,WILLOWMORE
,11142,MILLERS POINT,7995,SIMON'S TOWN
,11151,MIMOSA PLACE,4158,ISIPINGO
,11173,MISGUND,6440,MISGUND
,11178,MISTKRAAL,6121,KIRKWOOD
,11179,MISTYMOUNT,5113,MTHATHA
,11180,MITCHELL AVE,4276,MANABA BEACH
,11185,MJALISWA,5160,LIBODE
,11186,MJAMKULU,4964,NDABAKAZI
,11187,MJANYANA,5008,MJANYANA
,11188,MJIKA,5100,MTHATHA
,11189,MJOMLA,5090,MOUNT FRERE
,11190,MJOZI,4803,BIZANA
,11191,MKAMBATI,4814,FLAGSTAFF
,11192,MKAMELA,4810,FLAGSTAFF
,11193,MKEMANI,5088,MOUNT FRERE
,11194,MKHAZANE,3838,ULUNDI
,11195,MKHOBOZA,3887,ESIKHAWINI
,11196,MKHUHLU,1246,HAZYVIEW
,11197,MKOMBE,4960,BUTTERWORTH
,11199,MKONJANE,3007,NQUTU
,11200,MKUZE,3965,EMPANGENI
,11202,MLALATI,5094,MOUNT FRERE
,11203,MLALAZI,3814,ESHOWE
,11204,MLAMBO,3975,MKUZE
,11205,MLAMULA,3991,-
,11206,MLAPA-KGOMO,1373,-
,11207,MLENGANA,5120,PORT ST JOHNS
,11227,MMABOI,765,POLOKWANE
,11230,MMAFEFE,738,POLOKWANE
,11232,MMAKAUNYANE,207,MABOPANE
,11233,MMAKGODU,779,SUPERBIA
,11234,MMAKUBJANE,502,TEMBA
,11235,MMAKWARA,828,BOCHUM
,11236,MMAMEHLABE,865,POLOKWANE
,11237,MMAMUTLE,8591,TAUNG STATION
,11238,MMANKAIPAYA,2858,MAFIKENG
,11240,MMATAU,2736,MADIKWE
,11241,MMATLHWAELA,503,TEMBA
,11244,MMOROGONG,379,MOGWASE
,11247,MMOTWANENG,1059,NEBO
,11248,MMUKUBYANE,502,TEMBA
,11249,MMUTLANE,1128,DRIEKOP
,11252,MNANDI VILLAGE,6282,ADENDORP
,11257,MNCEBA,5139,-
,11258,MNCEDI,5400,TSOMO
,11259,MNCOTSHO,5661,MNCOTSHO
,11260,MNENGA,5080,MQANDULI
,11264,MNGOMANZI,4960,BUTTERWORTH
,11265,MNINGI,3880,EMPANGENI
,11266,MNINI,4126,ILLOVO BEACH
,11269,MNTAFUFU,5120,PORT ST JOHNS
,11270,MNYIBASHE,4990,NQAMAKWE
,11272,MOBA,3370,LADYSMITH
,11273,MOBANTU,5100,MTHATHA
,11280,MODDER RIVER,8700,KIMBERLEY
,11281,MODDERRIVIER,8700,KIMBERLEY
,11283,MODDERBEE PRISON,1526,BENONI
,11286,MODDERFONTEIN SIHS,2065,JOHANNESBURG
,11287,MODDERFONTEIN KHW,2065,JOHANNESBURG
,11288,MODDERKUIL,318,RUSTENBURG
,11289,MODDERPOORT,9746,LADYBRAND
,11293,MODIKOE,300,-
,11294,MODIKWE,275,BRITS
,11295,MODIMOLA,2766,MAFIKENG
,11299,MODIMONG,8597,TAUNG STATION
,11303,MODULAR RANGE,8598,-
,11304,MODULE,356,RUSTENBURG
,11305,MODUTUNG VILLAGE,8575,MAGOGONG
,11308,MOEDWIL,315,RUSTENBURG
,11309,MOEKA,440,TEMBA
,11310,MOEMA,504,TEMBA
,11315,MOFFAT PLACE,6002,
,11321,MOFOKENG,8,ATTERIDGEVILLE
,11331,MOGALADI,786,DENDRON
,11335,MOGANO,766,BOYNE
,11336,MOGANYAKA,459,MARBLE HALL
,11337,MOGASNE,2728,-
,11339,MOGODITSHANE,372,MOGWASE
,11340,MOGODUMO,735,POLOKWANE
,11342,MOGONO,328,RUSTENBURG
,11343,MOGOPENE,873,SHILUVANE
,11348,MOHLAHLARENG,860,TZANEEN
,11370,MOHLODI,1074,WITBANK
,11371,MOHWABATSANA,4770,MOUNT FLETCHER
,11374,MOKAMOLE,633,POTGIETERSRUS
,11375,MOKGALWANA,371,MOGWASE
,11380,MOKGOLA,2869,-
,11381,MOKGWATI,861,TZANEEN
,11385,MOKOMENE,811,-
,11391,MOKOPANE WEST,657,POTGIETERSRUS
,11392,MOKOPANE-WES,657,POTGIETERSRUS
,11393,MOKWAKWAILA,862,GAKGAPANE
,11395,MOKWATHI,838,GAKGAPANE
,11400,MOLAPO MATEBELE,745,CHUENESPOORT
,11402,MOLATEDI,2838,MADIKWE
,11403,MOLDENVALE,5026,CLARKEBURY
,11404,MOLEKETLA,868,TZANEEN
,11414,MOLELEMA,8586,TAUNG STATION
,11415,MOLENDRIFT,6537,GEORGE
,11416,MOLETJIE,709,POLOKWANE
,11417,MOLETLANE,697,POLOKWANE
,11420,MOLOPO,2751,MAFIKENG
,11421,MOLOPO,8628,VRYBURG
,11422,MOLOPO RIVER,8680,VRYBURG
,11423,MOLOPORIVIER,8680,VRYBURG
,11431,MOMBANE,3880,EMPANGENI
,11432,MOMBENI,3814,ESHOWE
,11437,MONAKHI,881,POLOKWANE
,11438,MONAPHANSI,3867,MTUNZINI
,11439,MONARCH,5100,MTHATHA
,11449,MONNAME,2783,MAFIKENG
,11450,MONONONO,358,RUSTENBURG
,11451,MONONTSHA,9869,WITSIESHOEK
,11452,MONOPOLY,5000,IDUTYWA
,11453,MONSTERUS,1057,-
,11454,MONT AUX SOURCES,3350,BERGVILLE
,11455,MONTA VISTA,4146,MALVERN
,11535,MONTE CARLO,4146,MALVERN
,11538,MONTEBELO,3242,OZWATINI
,11543,MONTFORD MCP,4142,CHATSWORTH
,11572,MONYOANENG,767,LONSDALE
,11573,MONYWANENG,767,LONSDALE
,11574,MONZ,617,REBONE
,11576,MOOI RIVER,3300,ESTCOURT
,11577,MOOIRIVIER,3300,ESTCOURT
,1157,BETTY'S BAY,7141,KLEINMOND
,11583,MOOILEK,749,ATOK
,11584,MOOILYK,866,POLOKWANE
,1158,BETTYSBAAI,7141,KLEINMOND
,11602,MOOLMAN,2387,PIET RETIEF
,11603,MOORE ROAD,4083,DURBAN
,11611,MOPHELA,3700,HAMMARSDALE
,11612,MOPHOSA,9463,MOTSETHABONG
,11613,MORABI,768,POLOKWANE
,11631,MORELETA VILLAGE,97,PRETORIA
,11706,MORGENSTER,1759,KRUGERSDORP
,11712,MORIA CITY,728,BOYNE
,11713,MORIPE,496,-
,11744,MOROKE,1154,PENGE
,11746,MOROLONG,433,NYLSTROOM
,11747,MORRISON,4226,PORT SHEPSTONE
,11748,MORTIMER,5870,CRADOCK
,11758,MOSCOW,4089,UMLAZI
,11761,MOSEKI,2758,-
,11767,MOSENTHAL,393,RUSTENBURG
,11768,MOSENTHALVILLE,9974,JAGERSFONTEIN
,11769,MOSHEAH'S FORD,9786,BARKLY EAST
,11790,MOSTYN PARK,2040,JOHANNESBURG
,11795,MOTETEMA,473,GROBLERSDAL
,11796,MOTETI,477,GROBLERSDAL
,11798,MOTHERWELL EXT,6211,MOTHERWELL
,11799,MOTHERWELL UIT,6211,MOTHERWELL
,11821,MOTLHABENG,2777,MMABATHO
,11822,MOTLHELE,910,POLOKWANE
,11824,MOTORTOWN,2111,MARSHALLTOWN
,11826,MOTSELEOPE,1075,WITBANK
,11827,MOTSELEPOE,1075,WITBANK
,11834,MOTSOSENG,2789,-
,11840,MOTSWEDI,2870,LERATO
,11841,MOTSWEDIMOSA,8701,RITCHIE
,11842,MOTSWEDING,8576,TAUNG STATION
,11843,MOUBANE,2845,MADIKWE
,11846,MOUNT BLEAK,4820,LUSIKISIKI
,11853,MOUNT FLETCHER,4770,-
,11855,MOUNT MIST,5400,TSOMO
,11866,MOUNT VIEW,7530,BELLVILLE
,11873,MOUNTAIN VIEW,2470,VOLKSRUST
,11882,MOUTSE,1087,DENNILTON
,11885,MOYANSHE,390,RUSTENBURG
,11887,MOZI,3988,MBAZWANA
,11889,MPAKE,1082,WITBANK
,11890,MPAKO,5080,MQANDULI
,11891,MPAMBA,5160,LIBODE
,11892,MPANDE,3200,PIETERMARITZBURG
,11893,MPARANE,5100,MTHATHA
,11894,MPEKO,5644,PEDDIE
,11895,MPEMBENI,3937,HLABISA
,11896,MPETSHENI,4800,BIZANA
,11898,MPHAMBO,999,MALAMULELE
,11899,MPHARANGOPE,468,MARBLE HALL
,11900,MPHATLALATSANE,9472,
,11903,MPHILO,1069,MIDDELBURG
,11904,MPHOGODIBA,732,POLOKWANE
,11905,MPHOPHOMENI,3309,-
,11906,MPHORE,2533,POTCHEFSTROOM
,11907,MPILO,1069,MIDDELBURG
,11909,MPOLWENI,3225,PIETERMARITZBURG
,11911,MPOTHULA,5331,COFIMVABA
,11912,MPOZOLO,5018,IDUTYWA
,11913,MPUDULLE,1057,NEBO
,11914,MPUKANE,4991,NQAMAKWE
,11915,MPULO,4105,UMBUMBULU
,11917,MPUMA,3700,HAMMARSDALE
,11920,MPUMELELO,3200,PIETERMARITZBURG
,11921,MPUMUZA,3200,PIETERMARITZBURG
,11922,MPUNGAMHLOPHE,3835,MELMOTH
,11923,MPUNZI DRIFT,4261,IZINGOLWENI
,11924,MPUSHINI PARK,3815,ESHOWE
,11930,MQEKEZWENI,5106,MTHATHA
,11931,MQELE,5080,MQANDULI
,11933,MQONCI,5006,IDUTYWA
,11934,MQWANGQWENI,5100,MTHATHA
,11935,MSEBE,3952,-
,11936,MSELENI,4810,FLAGSTAFF
,11937,MSELENI,3974,MBAZWANA
,11938,MSENI,4031,UMLAZI
,11942,MSHENGUVILLE,2868,DINOKANA
,11945,MSHINXA,5090,MOUNT FRERE
,11946,MSIBI,2384,PIET RETIEF
,11947,MSINDO,456,MARBLE HALL
,11948,MSINTSANA,5050,ENGCOBO
,11949,MSIZA SECTION,212,MABOPANE
,11952,MSOGWABA,1215,KANYAMAZANE
,11953,MSUNDUZI,3231,PIETERMARITZBURG
,11954,MT ELIAS,3236,DALTON
,11955,MT FLETCHER,4770,-
,11957,MTAKATYI,5160,LIBODE
,11958,MTAMVUNA,4683,HARDING
,11959,MTEBELE,4990,NQAMAKWE
,11960,MTENTU,5100,MTHATHA
,11961,MTHAMBO,4105,UMBUMBULU
,11962,MTHAMBOTHINI,462,SIYABUSWA
,11964,MTHATHA MALL,5147,MTHATHA
,11965,MTHATHA MOUTH,5100,MTHATHA
,11966,MTHATHA NORTH,5127,MTHATHA
,11967,MTHATHA-NOORD,5127,MTHATHA
,11968,MTHATHA PLAZA,5148,MTHATHA
,11969,MTINGWEVU,5380,COFIMVABA
,11970,MTOMBE,5163,LIBODE
,11971,MTONTSASA,4810,FLAGSTAFF
,11972,MTOZELO,5180,QUMBU
,11973,MTSHANYANA,5380,COFIMVABA
,11975,MTUKUKAZI,5136,TABANKULU
,11976,MTUKUKAZI,5310,CATHCART
,11977,MTUNGWANE,3279,AMANZIMTOTI
,11979,MTWAKU,4990,NQAMAKWE
,11980,MTWALUME,4186,SCOTTBURGH
,11982,MUDABULA,997,MALAMULELE
,11983,MUDEN,3251,GREYTOWN
,11987,MUGENA,1366,THULAMAHASHE
,11988,MUGGLETON'S POST,5170,TSOLO
,11989,MUHLAVA,876,TZANEEN
,11,ABBOTSPOORT,608,POTGIETERSRUS
,12015,MUNDELL'S ROAD,5090,MOUNT FRERE
,12018,MUNNIK,703,POLOKWANE
,12025,MUNSTER,4278,MARGATE
,12026,MUNYU,5000,IDUTYWA
,12028,MURCHISON,4250,PORT SHEPSTONE
,12029,MURCHISON STREET,2940,NEWCASTLE
,12032,MURHOTSO,1378,ACORNHOEK
,12033,MURRAY HILL,120,PYRAMID
,12034,MURRAY HEUWEL,120,PYRAMID
,12044,MUSGRAVE ROAD,4062,DURBAN
,12045,MUSGRAVEWEG,4062,DURBAN
,12046,MUSHUNG,809,POLOKWANE
,12051,MUTLESTAD,413,HAMMANSKRAAL
,12052,MUTUALPARK,7451,MAITLAND
,12059,MVASINI,5080,MQANDULI
,12060,MVENYANE,5125,MOUNT FRERE
,12061,MVUME SPRINGS,5160,LIBODE
,12062,MVUNYANA,3120,VRYHEID
,12063,MVUTSHINI,3855,NKANDLA
,12064,MVUTSHINI,3800,GINGINDLOVU
,12065,MXOKOZWENI,4810,FLAGSTAFF
,12066,MY DARLING,791,POLOKWANE
,12068,MYRA,8606,TAUNG STATION
,12069,MZAMBA,4800,BIZANA
,12070,MZAMOMHLE,5258,GONUBIE
,12073,MZIMVUBU,4738,MOUNT AYLIFF
,12074,MZINGIZI,4720,-
,12075,MZINTI,1352,KWALUGEDLANE
,12076,MZINTLAVANA,4820,LUSIKISIKI
,12077,MZIWABANTU,8782,BRITSTOWN
,12078,MZOMHLE,4950,KOMGA
,12080,MZONGA,5000,IDUTYWA
,12081,MZONGWANA,4744,MALUTI
,12082,MZONYANE,5140,NGQELENI
,12083,MZOTHO,4682,NQABENI
,12086,NAAS FARM,2952,OSIZWENI
,12087,NAAS PLAAS,2952,OSIZWENI
,12102,NAICKERS FARM,4142,CHATSWORTH
,12103,NAIDOO PARK,8315,BEACONSFIELD
,12105,NALEDI,743,MASHASHANE
,12115,NALEDI VILLAGE,743,MASHASHANE
,12117,NAMAHADI,9869,WITSIESHOEK
,12120,NAMIBIA NORTH,9323,KAGISANONG
,12121,NAMIBIA-NOORD,9323,KAGISANONG
